mean	mcse	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
-107.998102861641	8.62251013793544	369.378832647488	-907.655976179548	-295.265946061055	-88.5416029846994	92.6619704630966	592.612853367924	1835	1.00109073463035
5.78191776259171	0.253914081954288	10.8000314243043	-14.6924764559161	-0.0666096249204798	5.20539157556101	11.1703987991625	29.0322982684404	1809	1.00074137070688
10.0837147944799	0.269243898445631	15.3575505859105	-18.3676005037263	-0.0658929095668603	9.00611649978079	19.2492072405573	43.5834078469702	3254	0.999532060902439
9.43009882737115	0.245888319697078	12.6370013577476	-14.1958799340602	1.03664943806235	9.27127262251575	17.6296942048245	34.6219615274491	2641	1.00084236005013
1.39658075246002	0.159124254308058	10.0458325299497	-18.9204717111575	-4.69626453647761	1.02976193739455	7.87157796099039	21.1880042119656	3986	0.999507156983423
18.3978881508923	0.25397794401028	12.5563278956291	-2.82536471467766	9.78897022178271	17.4390208319919	26.2005170896708	44.8839494502197	2444	0.999324327913698
3.03406219407437	0.227017950841042	16.5361195276581	-28.3269022882336	-6.82401549999972	2.10357145604011	12.90411726491	37.2554445393921	5306	0.999429352806185
-17.1209039362384	0.285074950818046	15.6408759918838	-51.7946096395702	-26.7888048691062	-15.7047126316862	-5.6464742533136	8.7470033107471	3010	0.999327730568805
10.8815956959585	0.224449728544111	11.9965621974446	-10.4848819360128	2.52915422163424	9.88765776183203	18.3620859755443	36.6404175239351	2857	1.00079704521896
-3.98240700776852	0.228128350244358	13.6360816834366	-32.4677772263941	-12.2490519007772	-3.28017118469235	4.10433230376445	23.1138306957933	3573	0.99982800864773
-7.21397985394217	0.207321740720954	13.8785275360449	-36.2619027627074	-15.7925441573549	-6.54693260513459	1.68731147051378	19.1309901229399	4481	0.999740233700445
0.13553235301897	0.2295056030179	15.5852613260914	-30.6283830393054	-9.43476180433787	0.318315055784042	9.04937183514243	31.7116798160918	4611	0.999239511792797
-14.1871984402031	0.356032223629586	15.5195895001694	-48.6440934381129	-23.4448690492247	-12.8452183493462	-2.6314217417062	11.9806025227312	1900	1.00044650648038
2.16388040722281	0.174191643177396	13.4906743561968	-24.3571820125625	-6.34392554179373	1.97504450963579	10.497501066592	30.1452999790058	5998	1.00018580463563
7.86469635288916	0.23552880126149	15.6530114305006	-20.7204369216096	-1.91208074013549	6.38258929755801	16.8723034229185	41.8095009258085	4417	0.999312055371545
-21.0546439390433	0.285366271115582	13.7472777788031	-49.6068051403337	-29.9626948604106	-20.3120970759899	-11.2667282559047	2.37946365228168	2321	0.999417581352343
-1.18596103012303	0.19076509228143	9.46822353229523	-20.1039077348141	-4.27650518946652	-0.31670792429356	2.34512838416733	16.1303680535282	2463	0.999535803279695
-0.853896158377906	0.187944244585462	9.80082200899338	-23.2119616673372	-3.94045736549068	-0.180517647929281	3.00157029177389	17.9488558967362	2719	1.00021511291674
1.67593095610438	0.162415956551129	8.9167539656834	-14.2298605656241	-1.99389980875569	0.468849314966155	4.91112750586024	22.0858475870388	3014	1.00041717175207
3.57123579291217	0.1930694993776	10.400901359165	-13.4674669273495	-0.982429606773405	1.21342125216731	6.90767741879193	29.8224240097561	2902	1.00133938708622
-3.48546392044069	0.231804499117338	11.1247177656809	-30.1579354427927	-6.83306339875898	-1.06216583932055	1.22664935261283	15.0408404018084	2303	0.999774252516243
-17.4818545973023	0.43981014147678	22.4700734177169	-65.9466606291122	-30.5897225344694	-15.4578778290313	-2.93852655248607	23.4569206997509	2610	1.00119169459643
-19.6600610967069	0.357374808568106	18.4977849385216	-59.4608372646501	-30.1338733261433	-18.6216152454074	-8.01155541638853	13.019050771158	2679	1.00113750143633
32.3890920419425	0.47378068062035	23.9307309421468	-7.20613428720862	15.5715201293124	29.8808454729065	46.687005908004	86.6782564301507	2551	1.00053140084244
13.1518587843134	0.386703982081118	23.9414019264848	-31.9700411316251	-1.73693308400725	11.4930168957764	26.6563810947109	65.390020443031	3833	0.999947228369915
-6.49212314570864	0.366159520919088	22.3777615345911	-55.768347641626	-19.2096064123223	-5.20256579027892	7.20895456096342	35.2061943218893	3735	1.00085048603006
2.2887712552585	0.518586763769541	24.2992708249351	-46.6920437930237	-10.0632656171739	1.41876465533526	14.4862871909487	55.2616844629848	2196	1.00174238024897
17.7551175228395	0.355847422839345	18.0376896537788	-17.69199477887	7.46519279908065	16.955197235608	27.7344082936729	56.438056485991	2569	1.00035909564555
12.7615698354466	0.348527273125331	16.9691980122947	-17.9295477429147	2.22724060991695	11.2763472046266	22.5840666936407	49.6502245965834	2371	1.00121464793614
-25.5119728432963	0.409244993119609	20.1064961458127	-70.8432408777627	-37.3080862994142	-23.7318821534358	-11.6202820406541	7.50208619309621	2414	1.00155437297047
-8.2993504705471	0.597087977532842	27.2604492243356	-66.9835827387268	-20.7520050123856	-7.35221207649174	5.07986885569042	47.6944632229034	2084	1.00009384230956
-4.82412761512984	0.430875166838091	20.174834513333	-49.4723446347219	-12.2846449530011	-3.29669364418948	1.73388310960626	38.1308555522412	2192	0.999897151674675
6.5686702089538	0.434832521606322	20.0892418240497	-32.8583880003476	-1.28043164155512	3.70188615691141	13.4746693610239	53.2657156632666	2134	0.999710112396658
4.44624855137127	0.36213300718696	17.5507730602867	-30.7024890120596	-1.3062270099066	2.89940269416573	9.44751831982877	43.9757510314424	2349	1.0019004619427
-3.2362101823147	0.356836135500784	17.5081337324394	-40.540403788386	-9.02514611378218	-2.42690910658862	1.68051702180467	34.7529981905036	2407	1.00106852812006
34.7173589679124	0.0358794862292554	2.09567287602353	30.9696233914781	33.2687036629476	34.5864586531019	36.0638278351032	39.1390989902169	3412	0.999275807469961
385.719430707799	8.12533137706034	316.923896938417	17.7957816472892	172.10412812358	308.976036895174	501.95514420584	1223.40723395258	1521	0.999816742851041
189.138021578165	12.6813790406616	579.467229572855	0.0584264980837161	8.67799025169175	47.6579968067166	167.144562696504	1198.52522239717	2088	1.00081233995538
1303.80658896787	32.2762708538822	1758.98766927754	48.5088979496429	413.667187263512	811.551172775608	1569.38168809779	5124.18042912105	2970	1.00085379705997
1028.32484190092	32.1587005138013	1536.18498939309	28.1744217259953	269.591956519071	588.363918771042	1190.45124555267	4650.44994213399	2282	0.999805730912528
902.412948411051	39.765932522839	2246.10546106872	0.465266168515453	50.3909606069654	215.352718458929	761.337029609242	6609.29405448453	3190	0.999571550769679
714.512848923089	36.9880433104749	1949.70340125221	0.439817609440938	30.5878652000161	132.887328825096	564.315626187966	5423.9020576777	2779	1.00001069385483
82.3192991803301	0.0615093997045068	3.87914995259314	74.6714482202175	79.6876007336366	82.3008744539372	84.951183916586	89.7369399738179	3977	0.999595018422411
-882.471475895588	0.188481352510399	6.22636474370842	-895.714265334084	-886.45493970027	-882.146164387145	-878.023296958383	-871.446764442557	1091	0.999916489203084
